,desc
90,"- P+R Vennes, Route de Berne 150
- 3x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 3x Kabel mit Stecker - Typ1 (32A) / Zugang: RFID Lokal
Eintrag/Korrektur: 07-Jul-2017"
91,"- Green Motion SA, Avenue de la Vallonnette 2
- 1x Steckdose Typ2 (32A, 3-ph), 1x Kabel mit Stecker - Typ1 (32A) / Zugang: evpass RFID/APP
Eintrag/Korrektur: 17-Sep-2020"
99,"- Groupe E, Route de Gratta-Paille 2 
- 2x Steckdose Typ2 (32A, 3-ph)
Eintrag/Korrektur: 28-Mai-2020"
100,"- Garage Brender SA, Route Aloys-Fauquez 128
- 1x Kabel mit Fahrzeugkupplung Typ2 (16A, 1-ph), 1x Kabel mit Stecker - Typ1 (16A) / Zugang: Siehe Hinweis / Standort: RÃ©servÃ© Ã  la clientÃ¨le du garage pendant les heures dâouverture (LU-VE :7h30â18h0"
101,"- Elektro-Material AG, 13 Avenue de Longemalle, www.elektro-material.ch
- 1x Steckdose Typ2 (16A, 1-ph) / Zugang: SMS sonstige / Stromkosten: kostenlos / Standort: Ein fÃ¼r Elektrofahrzeuge reservierter Parkplatz / Parken: kostenlos
Eintrag/Korrektur: 30"
117,"- Green Motion SA, En Fezelin
- 6x Steckdose Typ2 (32A, 3-ph), 6x Kabel mit Stecker - Typ1 (32A) / Zugang: evpass RFID/APP
Eintrag/Korrektur: 17-Sep-2020"
118,"- McDonaldâs Cheseaux, Route de GenÃ¨ve
- 1x Kabel mit Fahrzeugkupplung Typ2 (16A, 3-ph), 1x Kabel mit Stecker - Typ1 (16A) / Zugang: SMS sonstige, RFID Lokal
Eintrag/Korrektur: 14-Dez-2017"
119,"- Parking Grand-PrÃ© Cheseaux, Rue de la Gare
- 2x Kabel mit Fahrzeugkupplung Typ2 (16A, 3-ph), 2x Kabel mit Stecker - Typ1 (16A) / Zugang: SMS sonstige, RFID Lokal
Eintrag/Korrektur: 07-Nov-2017"
122,"- Bernard Nicod SA, Rte des Martines 30 Ã  42
- 2x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 2x Kabel mit Stecker - Typ1 (16A), 2x Steckdose CH Typ 23 (16A) / Zugang: RFID Lokal
Eintrag/Korrektur: 14-Dez-2015"
123,"- EV-Box B.V., Chemin de Champ-Meuniers 27
- 1x Steckdose Typ2 (16A, 3-ph) / Zugang: NewMotion RFID, PlugSurfing RFID/APP, SMATRICS RFID
Eintrag/Korrektur: 17-Sep-2020"
124,"- Green Motion SA, Chemin de Maillefer 38
- 2x Steckdose Typ2 (32A, 3-ph), 2x Kabel mit Stecker - Typ1 (32A) / Zugang: evpass RFID/APP
Eintrag/Korrektur: 17-Sep-2020"
125,"- Green Motion SA, Ch. de Maillefer 61
- 1x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 1x Kabel mit Stecker - Typ1 (32A) / Standort: Stationnement limitÃ© Ã  4h00
Eintrag/Korrektur: 15-Feb-2017"
126,"- EV-Box B.V., Chemin des Champs-Meunier 27
- 1x Steckdose Typ2 (16A, 3-ph) / Zugang: NewMotion RFID, PlugSurfing RFID/APP, SMATRICS RFID
Eintrag/Korrektur: 17-Sep-2020"
127,"- Commune du Mont-sur-Lausanne, Chemin du Rionzi 53A
- 1x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 1x Kabel mit Stecker - Typ1 (32A) / Zugang: RFID Lokal
Eintrag/Korrektur: 24-Sep-2018"
128,"- Parking de la Croix-Blanche, Route de la Croix-Blanche 
- 2x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 2x Kabel mit Stecker - Typ1 (32A) / Zugang: RFID Lokal / ZeitbeschrÃ¤nkung: Stationnement limitÃ© Ã  3h00
Eintrag/Korrektur: 08-MÃ¤r-2018"
129,"- Parking de la Source, Chemin des Croisettes 
- 2x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 2x Kabel mit Stecker - Typ1 (32A) / Zugang: RFID Lokal / ZeitbeschrÃ¤nkung: Stationnement limitÃ© Ã  3h00
Eintrag/Korrektur: 08-MÃ¤r-2018"
85,"- Green Motion SA, Chemin du Viaduc 14
- 3x Steckdose Typ2 (32A, 3-ph), 3x Kabel mit Stecker - Typ1 (32A) / Zugang: evpass RFID/APP
Eintrag/Korrektur: 17-Sep-2020"
86,"- Alpiq E-Mobility AG, Route des Flumeaux 45
- 1x Kabel mit Stecker - CCS Typ2 (20kW), 1x Kabel mit Stecker - CHAdeMO (20kW), 1x Steckdose Typ2 (32A, 3-ph) / Freier Zugang
- Hinweis: Ladestation nach EVITE-Standard - immer nur ein Anschluss gleichzeitig"
92,"- EPFL, Chemin Alan Turing
- 1x Kabel mit Fahrzeugkupplung Typ2 (63A, 3-ph) / Freier Zugang / Stromkosten: kostenlos
Eintrag/Korrektur: 28-Dez-2015
Aktiv gemeldet am: 25-Dez-2015"
93,"- UNIL, Parking GÃ©opolis
- 2x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 2x Kabel mit Stecker - Typ1 (32A) / Zugang: RFID Lokal / offen: Parking ouvert au public de 18h Ã  8h ainsi que le week-end.  / Standort: Parking ouvert au public de 18h Ã  8h ai"
94,"- UNIL, Parking Centre
- 1x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 1x Kabel mit Stecker - Typ1 (32A) / Zugang: RFID Lokal
Eintrag/Korrektur: 25-Okt-2017"
95,"- UNIL, Parking Sorge
- 2x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 2x Kabel mit Stecker - Typ1 (32A) / Zugang: RFID Lokal / Standort: Parking ouvert au public 24/24
Eintrag/Korrektur: 14-Dez-2017"
96,"- EPFL, Parking couvert coupole.
- 6x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 6x Kabel mit Stecker - Typ1 (16A), 6x Steckdose CH Typ 23 (16A) / Freier Zugang / Standort: Places 86 Ã  91
Eintrag/Korrektur: 07-Feb-2017"
97,"- UNIL, Parking Chamberonne
- 2x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 2x Kabel mit Stecker - Typ1 (32A) / Zugang: RFID Lokal / Standort: Parking ouvert au public de 18h Ã  8h ainsi que le week-end.
Eintrag/Korrektur: 25-Okt-2017"
98,"- Unil, Route de la Chamberonne
- 2x Steckdose CEE blau 230V/16A (16A), 2x Steckdose CH Typ 23 (16A) / Zugang: evpass RFID/APP
Eintrag/Korrektur: 07-Feb-2017"
102,"- McDonald's, Rue de Morges 23
- 2x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 2x Kabel mit Stecker - Typ1 (16A), 2x Steckdose CH Typ 23 (16A) / Zugang: Siehe Hinweis
- Hinweis: den Restaurantkunden vorbehalten
Eintrag/Korrektur: 02-MÃ¤r-2017
Aktiv gem"
103,"- Discovery Hotel, Chemin des LentilliÃ¨res 24, www.discovery-hotel.ch, info@discovery-hotel.ch,  41218054400
- 2x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 2x Kabel mit Stecker - Typ1 (32A, 1-ph) / Zugang: evpass RFID/APP / Standort: Hoteltiefgaragw
"
104,"- Groupe E, Saugy 1
- 1x Steckdose Typ2 (0kW) / Zugang: kein Zugang mit RFID
Eintrag/Korrektur: 28-Mai-2020"
105,"- Emil Frey SA Crissier Centre Automobile Romand, ch. de Closalet 19,  -""http://www.emilfrey.ch/fr/crissier/""
- 1x Kabel mit Stecker - CHAdeMO (22kW), 1x Steckdose Typ2 (32A, 3-ph) / Freier Zugang / Stromkosten: kostenlos / Standort: Ladestation EVTEC
-"
106,"- Migros, Ch. du Closalet 7, +415735500
- 6x Steckdose Typ2 (32A, 3-ph) / Freier Zugang / Stromkosten: Gratuit / Standort: Parking au Rez de chaussÃ©e du cÃ´tÃ© de lâentrÃ©e principale du supermarchÃ© / Parken: Parking du supermarchÃ© MMM
- Essen: Rest"
107,"- EPFL, BÃ¢timent BC
- 2x Steckdose Typ2 (16A, 3-ph), 2x Kabel mit Stecker - Typ1 (16A), 2x Steckdose CH Typ 23 (16A) / Zugang: evpass RFID/APP / Standort: EPFL BC - Place Turing
Eintrag/Korrektur: 07-Feb-2017"
108,"- HÃ´tel des Inventions, Chemin du Parc 2,  -""https://www.hotel-inventions.ch/"", info@hotelinventions.ch, + 41 21 6943939
- 1x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph) / Zugang: vorherig telefonisch anmelden, Tesla
- Hinweis: Tesla Destination Charger"
110,"- Hotel Starling, Route cantonale 31, www.shlausanne.com, contact@shlausanne.ch, +41-21-6948585
- 1x Steckdose CEE rot 400V/32A (32A, 3-ph) / Sich bei der RÃ©ception melden. / Standort: in der NÃ¤he der EPFL; Kabel auf dem Hof beim Haupteingang des Hotel"
112,"- Hotel Novotel Lausanne Bussigny, Route de Condimine 35
,  -""http://www.novotel.com/de/hotel-0530-novotel-lausanne-bussigny/index.shtml""
- 1x Kabel mit Fahrzeugkupplung Typ2 (16A, 3-ph), 1x Kabel mit Stecker - Typ1 (16A), 1x Steckdose CH Typ 23 (16A) /"
113,"- Groupe E, Rue de la Gare 23
- 2x Steckdose Typ2 (31A, 3-ph)
Eintrag/Korrektur: 28-Mai-2020"
114,"- Commune de Bussigny, Rue de la Gare 4
- 3x Kabel mit Fahrzeugkupplung Typ2 (16A, 1-ph), 3x Kabel mit Stecker - Typ1 (16A) / Zugang: SMS sonstige, RFID Lokal
Eintrag/Korrektur: 11-Feb-2019"
115,"- Commune de Bussigny, Rue de la Gare 2
- 2x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 2x Kabel mit Stecker - Typ1 (32A), 2x Steckdose CH Typ 23 (16A) / Zugang: SMS sonstige, RFID Lokal / Standort: GebÃ¼hrenpflichtige ParkplÃ¤tze vor dem Migros Platz"
116,"- Groupe E, Chemin de Villars 20
- 2x Steckdose Typ2 (32A, 3-ph)
Eintrag/Korrektur: 28-Mai-2020"
87,"- Parking PrÃ©-des-Clos, Chemin du PrÃ©-des-Clos
- 1x Kabel mit Fahrzeugstecker Typ2 (Gen1) (32A, 3-ph), 1x Kabel mit Stecker - Typ1 (16A) / Zugang: SMS sonstige / Stromkosten: Kostenpflichtig / Parken: Kostenpflichtig
- Hinweis: Ladestation Green Motion"
88,"- Parking Pully Centre , Avenue du Tirage 6
- 2x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 2x Kabel mit Stecker - Typ1 (32A) / Zugang: RFID Lokal / Standort: Niveau 2, sur la gauche de l&#39;entrÃ©e.
Eintrag/Korrektur: 19-Aug-2017"
130,"- fenaco SiÃ¨ge rÃ©gional Suisse romande, route de Chardonne 2
- 1x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 1x Kabel mit Stecker - Typ1 (32A) / Zugang: RFID Lokal
Eintrag/Korrektur: 22-Jun-2017"
131,"- Green Motion SA, Ch. de La Branche 2
- 1x Steckdose Typ2 (32A, 3-ph), 1x Kabel mit Stecker - Typ1 (32A) / Zugang: evpass RFID/APP
Eintrag/Korrektur: 17-Sep-2020"
132,"- Green Motion SA, Chemin du Centre
- 2x Steckdose Typ2 (32A, 3-ph), 2x Kabel mit Stecker - Typ1 (32A) / Zugang: evpass RFID/APP
Eintrag/Korrektur: 14-Jul-2020"
133,"- Green Motion SA, Route de la Croix d&#39;Or 7
- 2x Steckdose Typ2 (32A, 3-ph), 2x Kabel mit Stecker - Typ1 (32A) / Zugang: evpass RFID/APP
Eintrag/Korrektur: 14-Jul-2020"
135,"- Relais de Lavaux , Chemin du Jordillon
- 1x Kabel mit Stecker - CHAdeMO (50kW) / Freier Zugang / Standort: Station service ENI direction Vevey
- Essen: Restaurant und Migrolino vorhanden.
- Hinweis: <b><font color=red>StÃ¶rungsmeldung: Systemupdate</fo"
136,"- Parking de la Possession, Rue des Terreaux 6-8
- 2x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 2x Kabel mit Stecker - Typ1 (32A) / Zugang: SMS sonstige, RFID Lokal / Standort: Places 511 et 512
Eintrag/Korrektur: 24-Sep-2017"
137,"- HÃ´tel Le Rivage, Rue du Rivage
- 1x Kabel mit Fahrzeugkupplung Typ2 (16A, 3-ph), 1x Kabel mit Stecker - Typ1 (16A) / Zugang: RFID Lokal
Eintrag/Korrektur: 24-Sep-2017"
138,"- Desfayes ElectricitÃ© Sarl, Chemin du Vigny 1
- 1x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 1x Kabel mit Stecker - Typ1 (32A) / Zugang: RFID Lokal
Eintrag/Korrektur: 19-Jun-2018"
352,"- Green Motion SA, Route de Lausanne 2
- 1x Steckdose Typ2 (32A, 3-ph), 1x Kabel mit Stecker - Typ1 (32A) / Zugang: evpass RFID/APP
Eintrag/Korrektur: 14-Jul-2020"
353,"- Parking salle polyvalente d&#39;Oron-la-Ville, Rte de Lausanne 40
- 1x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 1x Kabel mit Stecker - Typ1 (32A) / Zugang: RFID Lokal
Eintrag/Korrektur: 03-Aug-2018"
354,"- Garage Brender SA, Route de Maracon 3
- 1x Kabel mit Stecker - Typ1 (16A) / Freier Zugang
- Hinweis: only for visitors
Eintrag/Korrektur: 07-Feb-2017"
109,"- Groupe E, Renault LÃ©man, Rte de Reculan 11
- 1x Kabel mit Stecker - CCS Typ2 (50kW), 1x Kabel mit Stecker - CHAdeMO (50kW), 1x Kabel mit Fahrzeugkupplung Typ2 (63A, 3-ph), 2x Steckdose Typ2 (32A, 3-ph) / Zugang: SMS sonstige, MOVE RFID
Eintrag/Korrekt"
111,"- Masson et Cie S.A, Rue des Artisans
- 1x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 1x Kabel mit Stecker - Typ1 (32A) / Zugang: SMS sonstige, RFID Lokal
Eintrag/Korrektur: 14-Dez-2017"
139,"- Parking Centre Ville SA, Rue des FossÃ©s 4
- 2x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 2x Kabel mit Stecker - Typ1 (32A) / Zugang: SMS sonstige, RFID Lokal / Standort: Centre Coop Les Charpentiers - niveau 1
Eintrag/Korrektur: 05-Okt-2017"
140,"- Varrin SA, Les Corbes 1
- 3x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 2x Kabel mit Stecker - Typ1 (16A) / Zugang: RFID Lokal
Eintrag/Korrektur: 07-Jul-2017"
141,"- Varrin SA, Les Corbes 1
- 1x Kabel mit Stecker - CCS Typ2 (50kW), 1x Kabel mit Stecker - CHAdeMO (50kW), 1x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph) / Zugang: evpass RFID/APP / Standort: Adaptateur CHAdeMO vers Type 2 pour Tesla, disponible Ã  la rÃ"
142,"- Green Motion SA, Route du chÃªne 6
- 1x Steckdose Typ2 (32A, 3-ph), 1x Kabel mit Stecker - Typ1 (32A) / Zugang: evpass RFID/APP
Eintrag/Korrektur: 05-Apr-2021"
143,"- AMAG Automobil- und Motoren AG, Route de Buchillon 1
- 1x Kabel mit Stecker - CCS Typ2 (22kW)
Eintrag/Korrektur: 22-Feb-2021"
144,"- LIDL Etoy, Route d&#39;Allaman 41
- 1x Kabel mit Stecker - CCS Typ2 (50kW), 1x Kabel mit Stecker - CHAdeMO (50kW), 1x Steckdose Typ2 (62A, 3-ph) / Freier Zugang
- Hinweis: <b><font color=red>CCS- und Type 2-AnschlÃ¼sse sind ausser Betrieb. </font></b>
"
145,"- Lunika Tennis, Route Suisse 7,  -""https://www.lunikatennis.ch/"", lunikatennis@gmail.com, +41-21-808-00-26
- 1x Steckdose Typ2 (32A, 3-ph) / Zugang: beliebige RFID Karte / Stromkosten: Kostenpflichtig / Parken: Kostenlos
- Hinweis: Ladestation KeContact"
146,"- Green Motion SA, Route de l&#39;Industrie 6
- 2x Steckdose Typ2 (32A, 3-ph), 2x Kabel mit Stecker - Typ1 (32A) / Zugang: evpass RFID/APP
Eintrag/Korrektur: 26-Aug-2020"
147,"- Green Motion SA, Le Prieure -
- 1x Steckdose Typ2 (32A, 3-ph), 1x Kabel mit Stecker - Typ1 (32A) / Zugang: evpass RFID/APP
Eintrag/Korrektur: 26-Aug-2020"
148,"- Hannes Bleuler, ch des etaloges 1, hannes.bleuler@epfl.ch, 021 808 73 79
- 1x Steckdose CH Typ 13 (10A) / Standort: von Saint-Prex (resp. Morges) kommend links abbiegen Richtung See
- Interessant: 50 m nach rechts zum Strand
- Hinweis: 15 m Kabel erfor"
149,"- Groupe E, Route de la Gare 10
- 1x Steckdose Typ2 (31A, 3-ph) / Zugang: kein Zugang mit RFID
Eintrag/Korrektur: 18-Mai-2020"
150,"- Green Motion SA, Ruelle de Carroz
- 1x Steckdose Typ2 (32A, 3-ph), 1x Kabel mit Stecker - Typ1 (32A) / Zugang: evpass RFID/APP
Eintrag/Korrektur: 26-Aug-2020"
151,"- SEFA- SociÃ©tÃ© Electrique des Forces de l&#39;Aubonne, chemin des ancelles 5
- 2x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 2x Kabel mit Stecker - Typ1 (32A) / Zugang: RFID Lokal
Eintrag/Korrektur: 26-Aug-2020"
152,"- Rue des FossÃ©-Dessous, Rue des FossÃ©-Dessous 21
- 1x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 1x Kabel mit Stecker - Typ1 (32A) / Zugang: RFID Lokal / Standort: Parc extÃ©rieur Aubonne - CÃ´tÃ© Fontaine Parking max. 1h
Eintrag/Korrektur: 19-Jun-2"
153,"- IKEA, PrÃ©-Neuf 
- 3x Steckdose Typ2 (32A, 3-ph) / Freier Zugang
Eintrag/Korrektur: 31-Aug-2017"
154,"- Aux bonnes Automobiles SA, Rue de TrÃ©velin 60
- 1x Kabel mit Stecker - Typ1 (16A) / Zugang: Siehe Hinweis
- Hinweis: nur fÃ¼r die Besucher
Eintrag/Korrektur: 14-Mai-2019"
155,"- SociÃ©tÃ© Electrique des Forces de l&#39;Aubonne, Rue des FossÃ©-Dessous (Place de Parcs extÃ©rieures) 21
- 1x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 1x Kabel mit Stecker - Typ1 (32A) / Zugang: RFID Lokal / Standort: Parc extÃ©rieur Aubonne - CÃ´"
156,"- Green Motion SA, Route du Rionzier
- 1x Steckdose Typ2 (32A, 3-ph), 1x Kabel mit Stecker - Typ1 (32A) / Zugang: evpass RFID/APP
Eintrag/Korrektur: 26-Aug-2020"
157,"- Green Motion SA, Chemin de sous l&#39;Auberge
- 1x Steckdose Typ2 (32A, 3-ph), 1x Kabel mit Stecker - Typ1 (32A) / Zugang: evpass RFID/APP
Eintrag/Korrektur: 26-Aug-2020"
285,"- Centre vaudois TCS, Route de Dizy 4
- 2x Steckdose CEE blau 230V/16A (16A), 2x Steckdose CH Typ 23 (16A) / Zugang: RFID Lokal / Standort: Parking visiteurs du TCS
Eintrag/Korrektur: 13-Nov-2015"
286,"- Centre vaudois TCS, Route de Dizy 4
- 1x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 1x Kabel mit Stecker - Typ1 (32A) / Zugang: Siehe Hinweis / Standort: Borne rÃ©servÃ©e aux clients/visiteurs du TCS
- Hinweis: only for visitors
Eintrag/Korrektur: 12"
288,"- Christine, Dessart, Sous la Roche 4, c.dessart@bluewin.ch, +41-76-470-96-36
- 1x Steckdose Typ2 (16A, 3-ph) / Stromkosten: Kostenpflichtig
Eintrag/Korrektur: 15-Feb-2019"
120,"- Green Motion SA, Place du ChÃ¢teau 4
- 2x Steckdose Typ2 (32A, 3-ph), 2x Kabel mit Stecker - Typ1 (32A) / Zugang: evpass RFID/APP
Eintrag/Korrektur: 17-Sep-2020"
121,"- Green Motion SA, Route de Lausanne 1
- 1x Steckdose Typ2 (32A, 3-ph), 1x Kabel mit Stecker - Typ1 (32A) / Zugang: evpass RFID/APP
Eintrag/Korrektur: 17-Sep-2020"
287,"- Chemin des Maisons-Neuves 21
- 1x Kabel mit Fahrzeugkupplung Typ2 (16A, 3-ph)
Eintrag/Korrektur: 13-Nov-2015"
338,"- Claude Brocard, Forge 25, cbrocard777@gmail.com
- 1x Steckdose Typ2 (16A, 3-ph) / Freier Zugang / Stromkosten: Kostenlos / Parken: Kostenlos
Eintrag/Korrektur: 26-MÃ¤r-2018"
134,"- Jaquet SA.CH, Machines de jardin et forÃªt, Le Karting, Chemin du Montillier 7, www.jaquetsa.ch, jaquetsa@jaquetsa.ch, 021 903 21 54
- 1x Steckdose CH Typ 13 (10A) / renseignements possibles aux heures de bureau / Standort: parking clients de la Firme"
336,"- Gare CFF, Place de la Gare
- 2x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 2x Kabel mit Stecker - Typ1 (32A) / Zugang: SMS sonstige, RFID Lokal
Eintrag/Korrektur: 10-Jun-2017"
337,"- Commune de Moudon, Les Combremonts 3
- 1x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 1x Kabel mit Stecker - Typ1 (32A) / Zugang: RFID Lokal
Eintrag/Korrektur: 10-Jun-2017"
339,"- Groupe E, Avenue de la Gare 13 
- 1x Steckdose Typ2 (16A, 3-ph)
Eintrag/Korrektur: 28-Mai-2020"
340,"- Centre de naturopathie, Jacques Pillonel, rte de Corcelles 34, Villa Lavandou, www.naturopathe.com, piljac@naturopathe.com, 079 435 20 62
- 2x Steckdose CH Typ 13 (10A) / La nuit veuillez, de prÃ©fÃ©rence, aviser par Email ou tÃ©lephone / Standort: sur"
341,"- Groupe E, AÃ©ropole 201
- 2x Steckdose Typ2 (32A, 3-ph) / Zugang: kein Zugang mit RFID, MOVE RFID
Eintrag/Korrektur: 19-Apr-2017"
342,"- Groupe E, Rue de la Gare 
- 2x Steckdose Typ2 (32A, 3-ph) / Zugang: kein Zugang mit RFID, MOVE RFID
Eintrag/Korrektur: 17-Jun-2015"
343,"- Groupe E, Place des Tireurs 
- 2x Steckdose Typ2 (32A, 3-ph)
Eintrag/Korrektur: 28-Mai-2020"
344,"- innogy eMobility Solutions GmbH, MOVE - Port de Chevroux, Avenue du Port 
- 2x Steckdose Typ2 (32A, 3-ph)
Eintrag/Korrektur: 12-Apr-2021"
345,"- Groupe E, Rte de la Bitternaz 
- 2x Steckdose Typ2 (32A, 3-ph)
Eintrag/Korrektur: 28-Mai-2020"
348,"- Groupe E, Impasse de la Plaine 6
- 1x Steckdose Typ2 (32A, 3-ph) / Zugang: MOVE RFID
Eintrag/Korrektur: 19-Jun-2015
Aktiv gemeldet am: 06-Mai-2016"
349,"- Restaurant de l'Union, Famille Etienne Richard, rue Centrale 23, 026 675 13 84
- 1x Steckdose CH Typ 13 (10A) / offen: fermÃ© le mardi / Standort: dans la vielle vielle, 150 m au sud de l'amphiteatre romain; prise devant le restaurant sur le parking mo"
350,"- Groupe E, Route de Berne 6 6
- 1x Steckdose Typ2 (16A, 3-ph)
Eintrag/Korrektur: 28-Mai-2020"
351,"- Green Motion SA, ZA Courtes Parties A9
- 1x Steckdose Typ2 (32A, 3-ph), 1x Kabel mit Stecker - Typ1 (32A) / Zugang: evpass RFID/APP
Eintrag/Korrektur: 11-Jul-2021"
158,"- Institut Le Rosey, ChÃ¢teau du Rosey
- 1x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 1x Kabel mit Stecker - Typ1 (16A), 1x Steckdose CH Typ 23 (16A) / Zugang: Siehe Hinweis, RFID Lokal / Standort: RÃ©servÃ© aux visiteurs et collaborateurs
- Hinweis:"
159,"- Parking Promenade des Amoureux, Promenade des Amoureux 
- 2x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 2x Kabel mit Stecker - Typ1 (32A) / Zugang: SMS sonstige, RFID Lokal
Eintrag/Korrektur: 10-Mai-2018"
160,"- Romande Energie, Z.I. La PiÃ¨ce 9
- 2x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 2x Kabel mit Stecker - Typ1 (32A) / Zugang: Siehe Hinweis, RFID Lokal
- Hinweis: only for visitors
Eintrag/Korrektur: 27-Aug-2018"
161,"- Nissan International SA, La PiÃ¨ce 12, http://www.nissan-global.com/, +41 21 8225700
- 1x Kabel mit Stecker - CHAdeMO (50kW) / Freier Zugang / Stromkosten: bis auf Weiteres gratis / Standort: Parkplatz vor Nissan International SA, Nissan fÃ¼hrt den Sta"
162,"- Green Motion SA, Avenue de la Gare 17
- 1x Steckdose Typ2 (32A, 3-ph), 1x Kabel mit Stecker - Typ1 (32A) / Zugang: evpass RFID/APP
- Hinweis: Die Ladestation ist nur fÃ¼r GÃ¤ste und / oder Besucher zugÃ¤nglich.  The charging station is only accessible"
163,"- Green Motion SA, Route de la Gare 15E
- 1x Steckdose Typ2 (32A, 3-ph), 1x Kabel mit Stecker - Typ1 (32A) / Zugang: evpass RFID/APP
Eintrag/Korrektur: 26-Aug-2020"
164,"- Euro-relais
- 2x Steckdose CEE blau 230V/16A (16A, 1-ph)
Eintrag/Korrektur: 26-Aug-2014"
165,"- Groupe E, La Cote / A1 Sud
- 1x Kabel mit Stecker - CCS Typ2 (50kW), 1x Kabel mit Stecker - CHAdeMO (50kW), 1x Steckdose Typ2 (32A, 3-ph) / Zugang: MOVE RFID / Standort: Ladestation bei der SOCAR-Tankstelle. Die Station ist, bedingt durch ihre Lage auf"
166,"- Groupe E, Relais de la CÃ´te
- 2x Kabel mit Stecker - CCS Typ2 (175kW), 1x Kabel mit Stecker - CCS Typ2 (50kW), 2x Kabel mit Stecker - CHAdeMO (62kW), 1x Kabel mit Stecker - CHAdeMO (50kW), 1x Kabel mit Fahrzeugkupplung Typ2 (63A, 3-ph) / Zugang: MOVE"
167,"- TAMOIL SA, Green Motion SA, Restoroute La CÃ´te direction GenÃ¨ve Autoroute A1 , info@greenmotion.ch,  41 (0)21 544 04 44
- 1x Kabel mit Stecker - CCS Typ2 (50kW), 1x Kabel mit Stecker - CHAdeMO (50kW), 1x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph) /"
168,"- Parking communal Bursinel, Route du Village 
- 2x Kabel mit Fahrzeugkupplung Typ2 (16A, 3-ph), 2x Kabel mit Stecker - Typ1 (16A) / Zugang: RFID Lokal
Eintrag/Korrektur: 03-Sep-2018"
169,"- Groupe E, Avenue du Mont-Blanc 2
- 1x Steckdose Typ2 (16A, 3-ph)
Eintrag/Korrektur: 18-Mai-2020"
170,"- Swissquote Bank SA, Chemin de la CrÃ©taux 33
- 1x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 1x Kabel mit Stecker - Typ1 (32A) / Zugang: Siehe Hinweis, RFID Lokal / Standort: Borne No 3 (extÃ©rieure) - rÃ©ception
- Hinweis: only for visitors
Eintrag/"
171,"- EV-Box B.V., Route Suisse 37
- 2x Steckdose Typ2 (16A, 3-ph) / Zugang: NewMotion RFID, PlugSurfing RFID/APP, SMATRICS RFID
Eintrag/Korrektur: 26-Aug-2020"
172,"- SEIC SA, chemin de fontenailles 21
- 1x Kabel mit Fahrzeugkupplung Typ2 (32A, 3-ph), 1x Kabel mit Stecker - Typ1 (32A) / Zugang: RFID Lokal / Standort: Borne disponible Ã©galement au publique
Eintrag/Korrektur: 24-Sep-2018"
173,"- SociÃ©tÃ© Electrique Intercommunale de la CÃ´te SA, Avenue du  mont-Blanc
- 2x Kabel mit Fahrzeugkupplung Typ2 (16A, 3-ph), 2x Kabel mit Stecker - Typ1 (16A) / Zugang: RFID Lokal
Eintrag/Korrektur: 24-Sep-2017"
174,"- Green Motion SA, Chemin de Montoly 1
- 1x Steckdose Typ2 (32A, 3-ph), 1x Kabel mit Stecker - Typ1 (32A) / Zugang: evpass RFID/APP
Eintrag/Korrektur: 26-Aug-2020"
